id,yield
15477,7285.849200427532
15478,5478.221507541835
15479,8055.301676988602
15480,6294.714083701372
15481,6783.673437744379
15482,5925.579092398286
15483,5485.681045457721
15484,6011.398691296577
15485,5891.980868756771
15486,5684.959076464176
15487,6090.89584158361
15488,7749.397038400173
15489,5942.224494308233
15490,7280.7114399671555
15491,5574.881616398692
15492,6134.544463992119
15493,7360.430250018835
15494,7615.024320542812
15495,5669.0781686306
15496,6372.411167547107
15497,5899.205715492368
15498,7479.731683701277
15499,7045.383857086301
15500,4265.807497531176
15501,6564.469473585486
15502,6895.818964868784
15503,7573.105912238359
15504,5657.446678370237
15505,3317.80072170496
15506,7298.104968905449
15507,7982.064683765173
15508,8508.93284252286
15509,5599.080838933587
15510,6469.430268034339
15511,3386.49260532856
15512,8362.710170149803
15513,6325.793187081814
15514,5100.824873372912
15515,3386.49260532856
15516,7992.654754385352
15517,8297.033756494522
15518,7901.760233074427
15519,4043.6563899815083
15520,7103.575415611267
15521,5935.948311880231
15522,5590.073344275355
15523,7179.736618936062
15524,6306.921591132879
15525,5619.528630718589
15526,4769.187751062214
15527,5672.998336151242
15528,5666.633818149567
15529,6019.833127498627
15530,7605.222353994846
15531,7993.00332352519
15532,5885.120643541217
15533,6829.923171803355
15534,7285.868555963039
15535,6981.437092661858
15536,7807.462398469448
15537,5306.268177956343
15538,4066.5277721062303
15539,4366.787873879075
15540,8189.324580639601
15541,8629.60729700327
15542,6350.9903386980295
15543,8327.499090820551
15544,4806.348660796881
15545,4185.84824770689
15546,5992.447521910071
15547,5741.268776118755
15548,7440.50626039505
15549,7143.302272841334
15550,3754.5211603194475
15551,4981.391136594117
15552,3748.892973728478
15553,8387.563201189041
15554,3690.359480507672
15555,2811.67575449124
15556,6322.6608183681965
15557,6891.161304816604
15558,8316.040846467018
15559,5684.662108451128
15560,6833.468608483672
15561,7039.359679609537
15562,6327.668323010206
15563,8504.636429309845
15564,6817.034398347139
15565,6975.097201287746
15566,6741.0935793221
15567,6343.560328871012
15568,6160.328623265028
15569,7439.689009517431
15570,6189.8263694942
15571,4888.886259689927
15572,7327.394586652517
15573,6384.525954186916
15574,5603.534244969487
15575,6713.863876417279
15576,7116.187690421939
15577,5397.833540275693
15578,6421.153725028038
15579,6530.003183707595
15580,6102.070251822472
15581,5261.34426663816
15582,3781.6586478725076
15583,5173.304456397891
15584,4034.1319969817996
15585,6433.897504270077
15586,5692.422594919801
15587,6164.323795095086
15588,7595.392302364111
15589,5720.149644181132
15590,4302.074462175369
15591,8103.418482601643
15592,5152.550992757082
15593,5497.744482219219
15594,7049.277511358261
15595,6318.066193550825
15596,7385.186805441976
15597,8091.554449647665
15598,5499.59415872395
15599,6140.415957540274
15600,7003.935934796929
15601,4908.997125074267
15602,6206.667127355933
15603,3946.463504321873
15604,6624.836524039507
15605,4884.083256110549
15606,6604.131021335721
15607,5818.058708697557
15608,7027.631911188364
15609,7919.3706839978695
15610,7336.423157081008
15611,5129.508924514055
15612,5865.753987669945
15613,5749.720009326935
15614,6461.50920714438
15615,5313.369641318917
15616,5172.454017907381
15617,5582.29641738534
15618,6091.0742472708225
15619,5578.167322173715
15620,8021.490207374096
15621,7880.985372126102
15622,5535.616838209331
15623,8157.923406302929
15624,6277.6120572686195
15625,6065.645959839225
15626,6674.200549304485
15627,6410.481939852238
15628,6503.704550310969
15629,6666.389420390129
15630,6257.741338178515
15631,4733.964075744152
15632,6429.665875613689
15633,6336.9323717951775
15634,8234.802648186684
15635,6797.168265730143
15636,6792.777022406459
15637,7621.272018611431
15638,6171.746999770403
15639,6430.776654168963
15640,5309.786420598626
15641,4052.0645389184356
15642,5609.322655469179
15643,3570.701817587018
15644,7560.2882566154
15645,7153.51629024744
15646,6500.833678513765
15647,5610.288661129773
15648,3506.0972669422626
15649,5098.87348138541
15650,5632.088016033173
15651,7440.151643395424
15652,6314.88757738471
15653,5480.872944533825
15654,8016.785082608461
15655,6816.938581973314
15656,6241.624148920178
15657,4225.282197371125
15658,5644.780093804002
15659,6218.508986860514
15660,7286.594084829092
15661,7002.646147727966
15662,4238.080788329244
15663,5926.956762976944
15664,4464.307561069727
15665,5462.963915288448
15666,4443.672387123108
15667,6557.9175246059895
15668,4134.373973920941
15669,6308.356538206339
15670,6610.790469646454
15671,3690.2625628225505
15672,6867.619057416916
15673,4245.789643444121
15674,5074.132535278797
15675,5415.224266916513
15676,7095.910292223096
15677,6082.66210617125
15678,8119.046293094754
15679,4646.764530971646
15680,5795.165801733732
15681,6848.130766630173
15682,6469.660409465432
15683,5881.616446226835
15684,4790.157626762986
15685,7921.913905799389
15686,5530.165312156081
15687,2255.0232269838452
15688,5041.357932195067
15689,7602.199866294861
15690,7034.5082051754
15691,6848.961932212114
15692,6060.349363401532
15693,6318.741171851754
15694,5810.594350472093
15695,3401.500126250088
15696,5856.94082595408
15697,5639.933386273682
15698,4352.050813212991
15699,4429.642519980669
15700,7981.694229245186
15701,4768.970745012164
15702,4717.735816724598
15703,7787.863029837608
15704,3038.090060982853
15705,6218.242012143135
15706,5887.286303192377
15707,6021.087801620364
15708,6664.935997188091
15709,7624.130872488022
15710,6126.750922843814
15711,6325.7045227736235
15712,8311.245159685612
15713,5440.3212294355035
15714,8532.687900841236
15715,4459.069371655583
15716,7009.542512044311
15717,6294.655818998814
15718,6641.355055004358
15719,7378.620294094086
15720,8002.178020834923
15721,6061.856682062149
15722,6636.427097320557
15723,5601.620998203754
15724,6340.462874606252
15725,6739.129491433501
15726,6403.8143869787455
15727,5595.280735433102
15728,6402.277826979756
15729,3900.9187746345997
15730,6453.585484221578
15731,7224.210638776422
15732,3351.647400073707
15733,5019.487663984299
15734,5346.425373792648
15735,6713.892732948065
15736,5633.075410604477
15737,6671.975766599178
15738,7271.78714928031
15739,4431.317199662328
15740,7046.785245656967
15741,4857.50007199496
15742,2676.309300236404
15743,6826.7396941185
15744,5577.127983853221
15745,4554.057749375701
15746,7603.265061944723
15747,7754.124706566334
15748,6062.475647568703
15749,7805.657505720854
15750,7849.527830392122
15751,7366.2989751547575
15752,7945.011818885803
15753,6894.001573517919
15754,3609.6530577614903
15755,5493.597157284617
15756,2973.766437590122
15757,7279.638958156109
15758,7465.241269528866
15759,5810.599578604102
15760,5227.124947458506
15761,6579.314165979624
15762,7375.357262611389
15763,4679.8125164583325
15764,6989.360102921724
15765,6339.79256695509
15766,4096.692151725292
15767,6215.699068278074
15768,7919.119417235255
15769,4201.641645312309
15770,7494.783695042133
15771,6494.840740352869
15772,7285.3276925981045
15773,6976.193309322
15774,7433.017584949732
15775,4971.982902556658
15776,6098.902430862188
15777,7016.981868639588
15778,7706.98486867547
15779,6557.840900525451
15780,5136.399014338851
15781,7529.3796827197075
15782,2812.21010877192
15783,3786.8108171075583
15784,4668.362706497312
15785,5021.640001118183
15786,6228.436681166291
15787,7364.2462398558855
15788,6109.534974902868
15789,4728.340356104076
15790,6417.235972076654
15791,6199.480176970363
15792,6668.097365736961
15793,6532.123879522085
15794,6745.238306239247
15795,7540.159225851297
15796,4682.88139000535
15797,3797.85765761137
15798,6729.050999119878
15799,7364.416494816542
15800,4715.956503972411
15801,6842.697210520506
15802,6689.056838750839
15803,3316.8515324667096
15804,7697.5883793234825
15805,6221.998340845108
15806,6915.418222218752
15807,5048.58808940649
15808,7985.479004740715
15809,6270.96749830246
15810,6814.676732257009
15811,4788.591036900878
15812,7946.717852532864
15813,7895.275643840432
15814,5623.456101477146
15815,6207.392005875707
15816,5676.8519538939
15817,6710.714825361967
15818,5977.947727292776
15819,7540.4621322751045
15820,5810.990683495998
15821,5653.284636572003
15822,5658.8716783076525
15823,6350.232163578272
15824,6905.697991222143
15825,4478.646560147405
15826,6572.433114469051
15827,6109.30746203661
15828,7372.476175844669
15829,7109.762426674366
15830,5787.184075653553
15831,6712.90906791389
15832,7570.529569596052
15833,6407.231706023216
15834,5959.26801033318
15835,5243.284428656101
15836,6420.6658975631
15837,6259.724281385541
15838,7891.379496902227
15839,7550.530334115028
15840,7900.315744787455
15841,5760.051349043846
15842,5255.808607652783
15843,7991.167470514774
15844,5886.143867313862
15845,7640.717348754406
15846,5368.86037530005
15847,6556.385804191232
15848,6438.4563686698675
15849,5909.554660856724
15850,3579.2196478247643
15851,8153.029237627983
15852,5978.011466294527
15853,7052.616972625256
15854,7187.474308878183
15855,7937.801881045103
15856,7363.100220531225
15857,5323.575298056006
15858,6257.002876475453
15859,6950.942478239536
15860,6735.100964844227
15861,6762.183259353042
15862,6050.388346403837
15863,6470.431004777551
15864,3999.5921923965216
15865,5797.761684939265
15866,5588.879623487592
15867,5457.737441107631
15868,4645.321480035782
15869,6076.43995526433
15870,6640.727235883474
15871,6293.263794153929
15872,4211.998966440558
15873,3745.8064707368612
15874,5831.155508518219
15875,6326.378457695246
15876,4353.339889913797
15877,4381.144956842065
15878,5693.840087503195
15879,3996.6199997514486
15880,6529.763678953052
15881,7645.692511916161
15882,5740.1330896914005
15883,5979.775890812278
15884,6167.89644099772
15885,7198.3962854743
15886,5858.111154332757
15887,5477.715423665941
15888,6722.424670189619
15889,6168.715367361903
15890,7171.839102715254
15891,6331.548658311367
15892,7151.114698663354
15893,4230.124044321477
15894,6383.6397319585085
15895,5435.717378973961
15896,6389.506719753146
15897,6025.916675746441
15898,7380.771459728479
15899,4007.3722844049335
15900,844.3528260216117
15901,6833.933152005076
15902,8012.743722438812
15903,6745.10132022202
15904,7451.19528222084
15905,7356.180014640093
15906,6774.073942542076
15907,6842.994048625231
15908,7464.3367365300655
15909,7664.463764697313
15910,6803.169077113271
15911,4211.008804351091
15912,6229.801719412208
15913,3686.0786975473166
15914,7584.561598062515
15915,6120.120600506663
15916,6611.816510140896
15917,6453.492455884814
15918,5226.522983983159
15919,5948.264910429716
15920,3244.168636061251
15921,5121.46835540235
15922,5579.874052643776
15923,6040.364346027374
15924,7426.848292320967
15925,6217.850295752287
15926,6236.140830338001
15927,6967.273584455252
15928,5616.373031824827
15929,8484.599591255188
15930,7885.234492123127
15931,6048.290865689516
15932,5048.13169516623
15933,8256.904249101877
15934,4314.028864920139
15935,7729.848103791475
15936,8397.747013062239
15937,4643.2766085118055
15938,4698.200406268239
15939,5675.433490082622
15940,4101.6456176787615
15941,7374.761258810759
15942,5060.877401471138
15943,6468.400556817651
15944,6923.461140871048
15945,6181.734747350216
15946,8457.070162981749
15947,6864.957550019026
15948,6196.7464019954205
15949,5965.265268653631
15950,4001.810903482139
15951,5873.308812573552
15952,5652.406103745103
15953,4592.0604426935315
15954,5448.779273703694
15955,7336.385203823447
15956,5182.837283223867
15957,6474.711759895086
15958,6237.90972186625
15959,8222.19168406725
15960,5666.637940749526
15961,6722.861845061183
15962,6304.843431100249
15963,7027.810502678156
15964,5825.707553178072
15965,7073.469418048859
15966,7906.533049017191
15967,6320.459846705198
15968,6588.185093909502
15969,5918.731079310179
15970,6920.673484832048
15971,2340.996635377407
15972,6707.163110345602
15973,6505.26869598031
15974,4215.568819984794
15975,6485.119786724448
15976,7326.105700328946
15977,4254.017504155636
15978,6145.310345888138
15979,7310.1633122861385
15980,6630.814195558429
15981,5540.360858306289
15982,4197.689953267574
15983,5859.464025765657
15984,6642.9337815493345
15985,6775.243511706591
15986,7441.276112020016
15987,5753.751488819718
15988,4551.783921301365
15989,8025.12435272336
15990,6819.751704573631
15991,6540.739346444607
15992,6708.138952106237
15993,5456.38947942853
15994,6010.218684211373
15995,5770.680108144879
15996,6410.199974626303
15997,4800.874231517315
15998,5045.354376330972
15999,6667.406317651272
16000,7463.343863531947
16001,4206.249051526189
16002,4367.886426478624
16003,5489.943148851395
16004,4416.123662948608
16005,6133.889908120036
16006,3676.8624083399773
16007,7532.093061566353
16008,5320.650368705392
16009,5263.300393000245
16010,4224.19616305083
16011,6853.103713512421
16012,5356.227058932185
16013,3460.548984877765
16014,6844.722032591701
16015,6767.166281372309
16016,5680.978258907795
16017,5476.162113562226
16018,7187.444131910801
16019,4394.57552036643
16020,4035.800810240209
16021,2554.9849574007094
16022,7544.544655293226
16023,7758.5898351073265
16024,5199.806022912264
16025,6393.809775039554
16026,4752.443635255098
16027,5704.722249448299
16028,5275.6688541173935
16029,5805.459184214473
16030,6944.898403614759
16031,3540.870265595615
16032,6361.529843911529
16033,5604.122809097171
16034,4302.8433425575495
16035,6600.793450251222
16036,6372.747840046883
16037,5121.207636415958
16038,8611.087036371231
16039,5662.068109795451
16040,6758.95174638927
16041,6614.476507097483
16042,7303.822632402182
16043,6008.712235406041
16044,5153.287825658917
16045,8217.846446990967
16046,5891.216852515936
16047,6461.4190219938755
16048,6891.420474097133
16049,5694.903372094035
16050,7972.430746406317
16051,6438.4563686698675
16052,7506.713959485292
16053,6691.929861679673
16054,6172.759668007493
16055,6826.73176792264
16056,6067.164562121034
16057,6053.415678575635
16058,6763.881775140762
16059,3886.8452413901687
16060,7801.165736407042
16061,5649.241638213396
16062,7339.641697540879
16063,2940.141350466758
16064,4959.908645749092
16065,3398.5621211081743
16066,4672.7328111976385
16067,7451.754112020135
16068,5971.555100739002
16069,4289.951468259096
16070,4684.44171949476
16071,4269.194184541702
16072,6264.528317824006
16073,5289.9622694551945
16074,7553.045111626387
16075,5140.174179710448
16076,5090.971146225929
16077,5047.708586484194
16078,6871.406402215362
16079,8439.22436761856
16080,5037.588962882757
16081,7022.607718765736
16082,6926.89046677947
16083,6573.678511321545
16084,6008.407891318202
16085,7138.654695034027
16086,5571.720256224275
16087,4908.84426112473
16088,7123.972531676292
16089,7684.359477251768
16090,7948.4157157838345
16091,5628.358346089721
16092,6164.967639327049
16093,4143.497436657548
16094,2600.554095879197
16095,3850.7809939086437
16096,4551.87577944994
16097,4426.172604896128
16098,5882.525796175003
16099,5802.099125772715
16100,4202.284970939159
16101,6285.042065680027
16102,5912.068520203233
16103,4275.140425890684
16104,7094.11801981926
16105,6544.7041233330965
16106,4507.2162059396505
16107,5929.1743914783
16108,5548.844340458512
16109,6241.508476048708
16110,7099.978144407272
16111,6154.999676212668
16112,5814.08295249939
16113,6858.275398612022
16114,6062.329107701778
16115,8882.711738467216
16116,4182.277561813593
16117,5643.835983365774
16118,6113.351112797856
16119,4024.3250539004803
16120,5663.8407998383045
16121,3450.3073361478746
16122,6149.878230810165
16123,8447.282035678625
16124,4516.091428853571
16125,5301.123599484563
16126,6425.503044039011
16127,5038.209048107266
16128,7605.806223750114
16129,5930.521525889635
16130,5645.603740975261
16131,5277.515148408711
16132,6453.041736751795
16133,4766.955295801163
16134,4825.684544593096
16135,6359.042029470205
16136,4866.714050360024
16137,6404.565360292792
16138,4736.17865948379
16139,6508.0757471472025
16140,5994.7033410817385
16141,6628.512561604381
16142,7554.659782171249
16143,7350.108686208725
16144,4842.140479430556
16145,6299.205935925245
16146,8024.088464587927
16147,7832.068573355675
16148,7437.375578194857
16149,4994.40403085947
16150,5421.012887105346
16151,6183.492425039411
16152,7529.751079082489
16153,6669.22257052362
16154,6894.067509248853
16155,4830.242043852806
16156,6608.756499454379
16157,6982.215635925531
16158,8290.691237926483
16159,8476.898451894522
16160,6810.039978414774
16161,5376.56346295774
16162,7134.91064491868
16163,5231.130757458508
16164,4176.632827140391
16165,4476.3045262768865
16166,3275.186624839902
16167,6127.1547911167145
16168,2594.910036370158
16169,6122.75027616322
16170,5916.453175112605
16171,4632.717360213399
16172,7152.374453365803
16173,6580.191494494677
16174,5665.285205215216
16175,5001.174521639943
16176,4338.951308004558
16177,4732.211045049131
16178,5566.722661331296
16179,6095.6365813314915
16180,6344.345296412706
16181,6719.921557858586
16182,6061.722349748015
16183,5683.151699110866
16184,3244.546594232321
16185,7283.239710599184
16186,3470.2098000124097
16187,6035.366404294968
16188,5525.088140249252
16189,7764.088732659817
16190,4611.280779406428
16191,8189.897308051586
16192,6943.110666766763
16193,6495.593761280179
16194,7483.511159777641
16195,2409.7312963083386
16196,8314.746093183756
16197,6831.879434093833
16198,7445.222103014588
16199,4084.6955592632294
16200,7601.664145231247
16201,6244.008271098137
16202,6142.350215524435
16203,7428.60850840807
16204,4386.202282465994
16205,7635.390500217676
16206,7326.664839267731
16207,5090.414274126291
16208,5832.420686066151
16209,5062.697930559516
16210,7980.759343713522
16211,6709.643584743142
16212,8319.626907229424
16213,6834.071769863367
16214,5614.198672711849
16215,5454.692854627967
16216,6297.744442999363
16217,6110.646186247468
16218,4697.917673692107
16219,5105.474800661206
16220,6446.673787087202
16221,6390.485316425562
16222,8718.536117315292
16223,6395.711910158396
16224,6313.616510763764
16225,5882.954388692975
16226,5865.5984390974045
16227,6484.234348267317
16228,4246.732332661748
16229,6972.426565557718
16230,4180.500253595412
16231,7236.830326169729
16232,7207.916262879968
16233,5001.6573795080185
16234,6570.781968072057
16235,4406.335680171847
16236,5570.641811817884
16237,7028.275760635734
16238,4342.517344072461
16239,8063.042307853699
16240,6042.305802762508
16241,5494.090383172035
16242,7604.333755284548
16243,6314.710028722882
16244,5628.593025311828
16245,5410.292416229844
16246,4688.150952488184
16247,6184.505866095424
16248,6740.622922986746
16249,6389.497351765633
16250,4355.245740905404
16251,3770.3150189369917
16252,7681.706496089697
16253,6214.8854804039
16254,5551.877793461084
16255,4083.934153381735
16256,6844.979561701417
16257,6255.6590163856745
16258,6825.541922241449
16259,7099.082808226347
