id,yield
15409,5179.250988246233
15410,6279.696537732638
15411,5446.336765505181
15412,7551.068909919413
15413,5633.862774276196
15414,2853.4310069135263
15415,8297.508662697339
15416,8237.026041000849
15417,5873.91754674937
15418,5507.548344546794
15419,7597.460270557847
15420,5801.971566843109
15421,5737.2400123625775
15422,5393.535753929507
15423,6537.435369390532
15424,3134.595147499489
15425,7222.964231935497
15426,5859.073488355218
15427,7184.980242967857
15428,3423.080062719888
15429,5589.928079021407
15430,6491.172780907309
15431,7598.233987262796
15432,5052.920379347914
15433,7588.3753169415795
15434,7670.607433110043
15435,5096.0281115710895
15436,6618.99686659492
15437,5383.9548646089825
15438,6292.679736672897
15439,5877.460455480032
15440,4194.953170227051
15441,4723.488034009166
15442,6045.901883653631
15443,4675.087425940375
15444,3266.9483418921645
15445,6954.068785757725
15446,6629.941807377694
15447,8364.068794087012
15448,6641.714344190612
15449,4515.16656309049
15450,3094.50190760684
15451,5629.445735332487
15452,6839.758327095213
15453,6834.701529685772
15454,5998.868864175911
15455,4556.271178780276
15456,5817.620114920381
15457,6135.059558533678
15458,5435.2509817860955
15459,5204.137211788824
15460,6024.186521925982
15461,4444.1679795333075
15462,7198.952226280915
15463,5323.900766038805
15464,5443.090131779052
15465,7472.109275050374
15466,6535.749937825767
15467,6828.19098680171
15468,6105.981742233867
15469,7578.119952984191
15470,4643.431876004761
15471,6335.251585698792
15472,6650.747851526186
15473,6020.389605715001
15474,6871.53861180033
15475,7136.825371989569
15476,5794.907802574857
15477,7574.081466675714
15478,5575.2408668463395
15479,8068.244872923675
15480,5975.250942992832
15481,6813.762670411026
15482,5952.772702312766
15483,5255.727574441415
15484,5989.539816198492
15485,5801.19926040453
15486,5537.103466586694
15487,5851.665863357317
15488,7358.911621711395
15489,6069.98973813382
15490,7618.805447553088
15491,5455.492521790187
15492,6030.302969293902
15493,7069.106994052621
15494,7352.432999677618
15495,5492.024629161606
15496,6861.686181740541
15497,5936.505116704197
15498,7950.555187089256
15499,6934.892008463114
15500,4047.1421091029024
15501,6653.171806215811
15502,6872.902332310838
15503,7846.240006319658
15504,6092.0156286478195
15505,3252.41640339882
15506,7073.374473410444
15507,7537.481370018631
15508,8399.47194505672
15509,5336.643417110041
15510,6383.620502197926
15511,3237.165093692738
15512,8058.958072829497
15513,6650.021360340601
15514,5097.974749317524
15515,3146.6405752811133
15516,8110.1667465677965
15517,8037.155976053
15518,7582.974800428907
15519,4259.3840756884565
15520,7253.027236707938
15521,5771.405588111538
15522,6070.1947036757665
15523,7136.098629006938
15524,6096.718062221622
15525,5448.1087487024015
15526,4695.262994589477
15527,5710.057447208608
15528,5781.28584303871
15529,6180.618103103199
15530,7442.192366794854
15531,7531.220160897017
15532,6046.579094793491
15533,6583.035160766962
15534,6815.467490378611
15535,7291.124007937069
15536,7328.58517359665
15537,5015.802472710562
15538,4045.0711042467337
15539,4716.170528422092
15540,7717.984856559098
15541,8091.682942772557
15542,6241.16123900604
15543,7932.773472285964
15544,4915.287927684967
15545,4062.2911188046583
15546,5892.39279025848
15547,6112.222672026877
15548,6847.935251905172
15549,6949.3008594864805
15550,3638.0173166252807
15551,4879.779604720759
15552,3250.1042577391454
15553,8117.68855284472
15554,3314.905337080758
15555,2443.842218614398
15556,6496.265928634133
15557,7356.063748520373
15558,7954.365476125833
15559,5008.112620995209
15560,7159.186509530362
15561,7218.923351002311
15562,6473.620397433668
15563,8268.757307587352
15564,6636.783016115627
15565,6744.589113008056
15566,7372.409342168088
15567,6662.072522281585
15568,6051.327036616607
15569,6697.045318915727
15570,6477.684561019716
15571,4745.806376578734
15572,7086.795877186756
15573,6532.718038751875
15574,5325.427756638888
15575,6870.2473788084135
15576,7306.8701124089275
15577,5195.626674526917
15578,6303.137105337195
15579,7028.796740461832
15580,6017.481637404046
15581,5436.750363133473
15582,3694.0349470024375
15583,5038.6340731515775
15584,3966.179674753319
15585,6420.115515292699
15586,5778.864736523068
15587,6142.421544685749
15588,7378.939267295413
15589,5405.674262169796
15590,4789.903666444239
15591,7470.7859385189295
15592,5066.033055421383
15593,5195.404581027862
15594,6509.403609104782
15595,6314.031684836034
15596,7605.878233195832
15597,7817.797890840942
15598,5625.750936231983
15599,5922.241137187491
15600,7281.372915164211
15601,4937.327265092048
15602,5741.199975771331
15603,4057.6771086326917
15604,6902.0009363631725
15605,4664.491318904034
15606,6402.54595009414
15607,5706.94512777403
15608,6635.8563295368185
15609,8219.552009553336
15610,7534.87478884454
15611,5042.77870535191
15612,6257.008492454479
15613,5414.502866038994
15614,5971.612958229496
15615,5249.657795849998
15616,4650.534412737987
15617,5718.230095143976
15618,6139.481321047868
15619,5381.603816386847
15620,7526.900641243821
15621,7565.914373923566
15622,5701.916020396009
15623,7672.327223777716
15624,6409.42770424148
15625,6387.300371394991
15626,6800.227274381155
15627,6665.1238795983045
15628,6659.833347646319
15629,6756.7197766377285
15630,5962.609118768112
15631,4503.500658935707
15632,6577.90049140765
15633,6135.551941527334
15634,8192.647307959138
15635,7120.332817595641
15636,6826.980455193192
15637,7468.474106496371
15638,6067.053064441119
15639,6382.800970660992
15640,5323.491905842198
15641,4126.226545347734
15642,5597.822844000901
15643,3729.283297999589
15644,7527.416856749824
15645,6981.774155751009
15646,6330.505760410666
15647,5693.892056162094
15648,3016.495627534361
15649,5010.990495804195
15650,5366.040281622347
15651,7263.986356719615
15652,6298.317021602528
15653,5219.313310327307
15654,7538.298797841744
15655,7426.199711181336
15656,6927.494074040271
15657,3964.2899149482346
15658,5184.339148192212
15659,6493.520576514507
15660,7085.418815522884
15661,6902.240600228997
15662,3938.935153570981
15663,5736.335674854086
15664,4534.041796887319
15665,5379.048131441072
15666,4308.978061078338
15667,6353.163953606545
15668,3815.2585137374044
15669,6324.395980319878
15670,6319.847824128727
15671,2413.8932327337097
15672,6622.622369407931
15673,3955.309444989436
15674,5000.146241594495
15675,5188.732122637579
15676,6978.557145924104
15677,5853.444162198237
15678,8161.817078184849
15679,4731.276104764038
15680,5860.9076665665125
15681,6517.775358995103
15682,6199.9321376439075
15683,5795.217717506719
15684,4835.35059078407
15685,7567.192769471436
15686,6003.634042954556
15687,2167.1378024962014
15688,5079.393536895255
15689,7249.696710466338
15690,6777.799903106163
15691,6520.493664531779
15692,5827.052754458255
15693,6543.41687093132
15694,6116.229150997628
15695,3157.3120210539983
15696,6190.037158421834
15697,5541.631624569003
15698,4343.872983053727
15699,4618.547695578349
15700,7638.737235008863
15701,4474.446992242894
15702,4654.250545868024
15703,7983.491941230579
15704,1926.3559023112466
15705,6300.2441777667555
15706,5847.37375391282
15707,6046.945854734542
15708,6395.892477478021
15709,8145.274677877944
15710,6466.5286357819605
15711,6619.183085737892
15712,7999.369151497234
15713,5332.553361228511
15714,8134.006122392428
15715,3862.192131700016
15716,6608.030850657502
15717,6413.3817341042995
15718,6513.105425915688
15719,7464.316561294101
15720,7488.791863306411
15721,6715.901010027119
15722,6811.980452629101
15723,5780.542574095834
15724,6652.773559306446
15725,6897.330932464873
15726,6827.44195213322
15727,5881.12001806117
15728,6646.733486926856
15729,3590.3131960189294
15730,6228.577835344324
15731,6872.150697613535
15732,3240.422804131991
15733,4991.535973924594
15734,5233.701309406009
15735,6246.185158422148
15736,5887.9612359814455
15737,6597.271709414243
15738,6790.156147354704
15739,4319.25459750725
15740,7346.137582345884
15741,4177.8944295823585
15742,2312.5512384932663
15743,6758.030897533779
15744,5311.961911467031
15745,4645.177336931192
15746,7233.898455853308
15747,7479.789192883938
15748,6231.502398935354
15749,8888.032533309895
15750,7780.855699138094
15751,7862.6145884105135
15752,8391.061912594501
15753,6708.795368795018
15754,3716.200688949566
15755,5253.141355591644
15756,2286.2145204224416
15757,7573.165969977188
15758,6985.662999287684
15759,6024.372742789641
15760,5365.524805270696
15761,6510.585971817491
15762,7365.712239473254
15763,4281.2820679910565
15764,6703.727921245252
15765,6142.043536616067
15766,4213.0776045540115
15767,5822.32825282084
15768,8002.75583723154
15769,4171.996114355294
15770,7458.823646847326
15771,6340.9661668600675
15772,7258.466573496509
15773,6460.668014694114
15774,7703.506556683849
15775,4680.418199052823
15776,6236.191333952993
15777,6682.681622883974
15778,7178.528399782794
15779,6043.8272385201235
15780,4717.548264803674
15781,7680.820870730109
15782,3009.9490143353814
15783,3965.783250012313
15784,5010.154592326602
15785,4851.222868262375
15786,6255.507562834617
15787,7033.635907794465
15788,6226.17027196482
15789,4756.175866549027
15790,6566.119036348078
15791,6332.696336843615
15792,6718.979352651411
15793,6521.69254322342
15794,7148.64362072523
15795,7388.621244507023
15796,4653.7487491582615
15797,3378.5529691257398
15798,6421.38586378955
15799,7548.35436706465
15800,4711.377610086514
15801,6719.896673408588
15802,6749.248439095489
15803,3132.9555214846005
15804,8148.137375663169
15805,6390.636179508503
15806,7134.3503824693
15807,5101.963206110468
15808,7519.555633040745
15809,5883.939511253189
15810,7178.025413843956
15811,4800.69449222121
15812,7489.003615111269
15813,8127.89022425306
15814,5485.376044852448
15815,6109.569737619997
15816,5546.878062984826
15817,6278.482337088619
15818,5725.132453573315
15819,7529.7280823887995
15820,6144.9029642754285
15821,5628.821680428013
15822,5766.480406274255
15823,6310.680532799499
15824,6681.5932891615485
15825,4275.712865705329
15826,6504.834728981885
15827,6102.517627170113
15828,6890.5569642046175
15829,6800.306518147394
15830,5773.192994568293
15831,7322.819713303834
15832,7540.328170395682
15833,6749.995365079001
15834,6278.27623202627
15835,5424.559588536977
15836,6471.944111659825
15837,6145.022142253463
15838,8147.315782150992
15839,7767.718063570046
15840,7903.296981228679
15841,6065.560626832692
15842,4866.370547124512
15843,7937.705728977104
15844,6038.393456504709
15845,7563.791639389503
15846,5774.887416545411
15847,6771.512076270839
15848,6676.925191772934
15849,6098.934633706085
15850,3302.1103106401006
15851,7764.642355561064
15852,5501.519295326274
15853,6856.354377655767
15854,6755.020861886915
15855,7454.954833991356
15856,7684.9442557656075
15857,5411.3845455561095
15858,6371.699474339024
15859,6603.1804990224555
15860,6389.262753853429
15861,6651.159209077083
15862,5906.235761166579
15863,6475.781612708357
15864,3965.0161151002576
15865,5684.858226897646
15866,5671.231365963147
15867,5181.358350999872
15868,4993.508983607364
15869,6083.42601776071
15870,6672.265587276779
15871,6344.439117675196
15872,4360.792343827758
15873,3690.6063133248263
15874,6376.854183739724
15875,6691.446364036572
15876,4636.673879769576
15877,4268.389556765302
15878,6090.065740985985
15879,3950.356757720254
15880,6218.1694431419055
15881,7701.783839766213
15882,5787.2536816987595
15883,6150.575958306141
15884,6327.593175162765
15885,7397.445769629845
15886,5236.632599501587
15887,5317.616455934429
15888,7128.877879513955
15889,5851.19279272588
15890,6786.653022302762
15891,6018.026222092485
15892,7264.394493810811
15893,4060.275321293506
15894,6633.778368267824
15895,5466.975068864474
15896,6575.865167791162
15897,5869.540560504385
15898,7269.781087552514
15899,3737.8643902172207
15900,1652.892198860025
15901,6626.093268828914
15902,7790.077178633346
15903,6578.155177792956
15904,7300.729339816353
15905,7434.606472599742
15906,6831.900377570597
15907,6484.369585718741
15908,7047.665700635876
15909,7278.465133153506
15910,6577.063172807175
15911,4101.888589655773
15912,5930.798277777929
15913,3780.305808436324
15914,7591.504221787407
15915,6108.988348587871
15916,6701.21603368417
15917,6460.398909575491
15918,5105.054724974769
15919,6003.467696412874
15920,2963.083613242954
15921,5080.332825178521
15922,4960.787451691269
15923,5872.064608223223
15924,7346.244942335114
15925,5946.214771965526
15926,5838.576376362296
15927,7081.594086920813
15928,6120.930817718254
15929,8367.987160629968
15930,8068.396268793633
15931,6287.200739960601
15932,5001.708369114487
15933,7846.424128233761
15934,4379.028221532288
15935,7693.052196994395
15936,8226.3168562254
15937,3952.572743477109
15938,5029.715970497487
15939,5294.333800925699
15940,3751.7748838498646
15941,7708.026769883407
15942,5500.326289565175
15943,6269.9521786905025
15944,7607.584623498897
15945,6118.197531010617
15946,8149.661095601572
15947,7471.493216490366
15948,5836.853757545094
15949,6060.75328891891
15950,3943.5409422091816
15951,5617.412923299558
15952,5712.197338497954
15953,4544.775502073633
15954,5468.321353899813
15955,7266.451621886772
15956,5095.605936304957
15957,7158.751135426341
15958,5814.023674118689
15959,8064.106334981432
15960,5711.277026165102
15961,7115.588748911137
15962,6355.820844912207
15963,7332.843520197312
15964,5565.718984440242
15965,6947.902785216807
15966,8147.180084942462
15967,6443.252630031049
15968,6396.031551721146
15969,6113.626403036131
15970,6807.853862966949
15971,8833.233819962621
15972,6484.443644938547
15973,6369.308868186879
15974,4072.8267173152526
15975,6765.351284021926
15976,7232.42714703166
15977,4223.0153797288585
15978,6232.7126813436225
15979,8157.091537925786
15980,6730.690688576913
15981,5799.374347075325
15982,4129.276501223543
15983,5857.857838210282
15984,6735.244825468566
15985,6587.610821602964
15986,6981.451470431897
15987,5551.556833061699
15988,4386.112738501222
15989,7560.4958119619005
15990,7254.835167795405
15991,6423.890476349476
15992,6870.320176080073
15993,5574.492947447165
15994,6230.098946973783
15995,5738.773491926317
15996,6389.619670700176
15997,4710.8218930581825
15998,5070.151016579799
15999,6201.961667707132
16000,7136.474487080108
16001,4760.324349325478
16002,3908.7909200491576
16003,5659.2905877521225
16004,4705.706415392251
16005,5999.022501745159
16006,3673.8375354309683
16007,7546.447035891088
16008,5626.206706055527
16009,5117.329775906917
16010,4290.7647987471355
16011,7548.086919753376
16012,5222.965867011666
16013,4287.463946818436
16014,6528.949262396756
16015,6729.788309759995
16016,5640.347402586962
16017,5313.35086603689
16018,7569.428546237748
16019,4693.1769671766015
16020,4000.8623248030144
16021,2940.631278035835
16022,7281.72492399664
16023,8114.460884837783
16024,5204.0551389370885
16025,6300.938505798171
16026,7986.0392542373775
16027,5650.282380576024
16028,5245.976020446709
16029,5758.5116285128315
16030,6655.665541743103
16031,3262.8306480249084
16032,6622.407588388913
16033,5696.075961271148
16034,4430.766277725987
16035,6412.469307892887
16036,6712.1843667206085
16037,4782.4008282151735
16038,8087.269526938504
16039,5545.586892010186
16040,6712.415329542109
16041,6954.069051011422
16042,7563.644842879021
16043,6114.661845692084
16044,5142.355803311468
16045,8226.032358877237
16046,5481.727247187555
16047,7097.108865481183
16048,6839.57329774927
16049,6325.704185913077
16050,7551.801185255761
16051,6966.126243100596
16052,7373.529133685788
16053,6858.04909703786
16054,6137.2659613750075
16055,7396.761255269623
16056,5923.362404085656
16057,5332.523981182159
16058,6897.208386679486
16059,3403.0318166530105
16060,7347.128147111278
16061,5357.251953652674
16062,7296.413046295784
16063,2532.737913783749
16064,7877.064333833259
16065,3376.441056089947
16066,4484.670192279591
16067,6738.207091879598
16068,5258.900430262685
16069,4104.845257102961
16070,4706.525942564345
16071,3583.583881789138
16072,6083.373709256386
16073,5015.721469013522
16074,7689.75755474799
16075,5032.037285783346
16076,5090.2812078668285
16077,5005.75103745309
16078,6701.5158663267575
16079,7678.796703508477
16080,6546.213565321112
16081,7502.007715469332
16082,6768.700034411962
16083,6409.831731948099
16084,5855.9561248354985
16085,7519.986756151538
16086,5406.8644088791225
16087,4690.573608676841
16088,6962.385756820582
16089,7144.121230490429
16090,7559.104536939965
16091,5517.524971089246
16092,6074.151939743395
16093,3935.735145619852
16094,3371.6259708126527
16095,3497.2557460931494
16096,4885.572414069145
16097,4233.614211801898
16098,5989.920422685405
16099,5753.590364239983
16100,4262.101410030518
16101,6296.272905698974
16102,6179.21875955127
16103,4176.663951013994
16104,6868.225210438242
16105,6794.798703448498
16106,4269.763277395396
16107,5832.304495343968
16108,4962.218242871531
16109,6105.588012396696
16110,7189.601460477668
16111,6156.786474013363
16112,5704.759491277378
16113,6724.4665653554985
16114,6172.3628301914
16115,8510.579848886315
16116,1669.0665700533918
16117,5746.534412902947
16118,6110.138286686459
16119,3947.0320652836017
16120,5344.600701945099
16121,2844.493634112363
16122,6007.644955269552
16123,8524.450098225861
16124,4151.377541371441
16125,5070.455167401367
16126,6702.2425783910985
16127,5075.600385726324
16128,7317.051622157149
16129,5535.653733960422
16130,5977.6111231143
16131,5266.614572842591
16132,6645.588754800989
16133,5311.088532251888
16134,4726.371749941576
16135,6169.558355359615
16136,4689.2482201978855
16137,6414.062472957066
16138,4765.121993185214
16139,6625.867088816489
16140,6198.565694457753
16141,6832.599071629498
16142,7871.477877062516
16143,7241.689035105464
16144,4934.61617117401
16145,6561.759832108688
16146,7590.480910268776
16147,7795.808035970775
16148,7175.190920230874
16149,5017.92044367559
16150,5780.117842443153
16151,6344.37973596701
16152,7211.014776913471
16153,6735.050944042356
16154,6683.512026777669
16155,5181.427200815906
16156,6424.890789008357
16157,7161.651141883653
16158,7741.066911454538
16159,8140.763346483935
16160,6788.314671021395
16161,5126.150412776304
16162,6754.100443036979
16163,5138.276418748723
16164,4064.327072139655
16165,3925.540476453747
16166,3485.375656479033
16167,5624.62706165202
16168,2957.514691625567
16169,6300.708557125832
16170,5433.674351208672
16171,3957.4017931215694
16172,7303.195096694602
16173,6355.981769082093
16174,5461.885707824025
16175,4786.574126247862
16176,4468.454045417959
16177,4674.714350738577
16178,5763.736354443645
16179,6067.911888498824
16180,5992.1777242638345
16181,6661.033428393588
16182,5675.206722108647
16183,5729.107760671748
16184,3067.643621931091
16185,7109.994296485933
16186,3368.8200189091967
16187,6065.10313592622
16188,5651.383391132345
16189,7354.37298608763
16190,4758.852559915507
16191,8125.317609171594
16192,7539.673070124303
16193,6195.821683235808
16194,7364.619664112131
16195,2745.2503344214874
16196,7959.398015897539
16197,6566.358792425599
16198,7339.298729833554
16199,4131.576238354843
16200,7194.779374801452
16201,6750.573884989422
16202,6776.90261070152
16203,6622.295256052192
16204,4109.323919839282
16205,7466.234197479138
16206,6665.550084087397
16207,4671.831515123125
16208,6008.789732499641
16209,5166.331592364655
16210,7590.265173800111
16211,6974.977315196571
16212,7766.658522186466
16213,6676.5539915182635
16214,5196.370474708205
16215,5269.554742330161
16216,6101.959858871942
16217,5898.007807206293
16218,4658.545936615596
16219,4704.49575077006
16220,6822.382844629843
16221,6135.618493210975
16222,8470.899348473919
16223,6688.907766532695
16224,6340.553018475875
16225,5777.762227312611
16226,6001.662847003678
16227,6337.601790770164
16228,4018.5243764369334
16229,6804.8653905096035
16230,3833.174864224111
16231,7454.1841865513925
16232,7140.143441746546
16233,5009.935929500978
16234,6322.095450544442
16235,3919.03194381552
16236,4869.207472476184
16237,7284.640798457167
16238,4218.236109341155
16239,8050.269294113605
16240,6268.127219959824
16241,5678.654458109759
16242,7758.387448504975
16243,6457.561560364771
16244,5681.5294831232495
16245,5722.950918274531
16246,4499.402221799297
16247,6465.401024227089
16248,6468.318243075813
16249,6446.885583052626
16250,4333.789451213277
16251,3140.907167883948
16252,7355.147680194925
16253,6471.699053581604
16254,5403.252044382894
16255,3214.0081104733745
